study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp
PRJNA187927	SAMN04581580	SRS1363585	SRX1664883	SRR3300948	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3300948/SRR3300948.fastq.gz
PRJNA187927	SAMN04581580	SRS1363585	SRX1664883	SRR3300949	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3300949/SRR3300949.fastq.gz
PRJNA187927	SAMN04581581	SRS1363586	SRX1664884	SRR3300950	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3300950/SRR3300950.fastq.gz
PRJNA187927	SAMN04581581	SRS1363586	SRX1664884	SRR3300951	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3300951/SRR3300951.fastq.gz
PRJNA187927	SAMN04581581	SRS1363586	SRX1664884	SRR3300952	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3300952/SRR3300952.fastq.gz
PRJNA187927	SAMN04581582	SRS1363584	SRX1664885	SRR3300953	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3300953/SRR3300953.fastq.gz
PRJNA187927	SAMN04581582	SRS1363584	SRX1664885	SRR3300954	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3300954/SRR3300954.fastq.gz
PRJNA187927	SAMN04581582	SRS1363584	SRX1664885	SRR3300955	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3300955/SRR3300955.fastq.gz
PRJNA187927	SAMN04581585	SRS1363583	SRX1664886	SRR3300956	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3300956/SRR3300956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3300956/SRR3300956_2.fastq.gz
PRJNA187927	SAMN04581585	SRS1363583	SRX1664886	SRR3300957	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3300957/SRR3300957.fastq.gz
PRJNA187927	SAMN04581586	SRS1363582	SRX1664887	SRR3300958	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3300958/SRR3300958.fastq.gz
PRJNA187927	SAMN04581586	SRS1363582	SRX1664887	SRR3300959	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3300959/SRR3300959.fastq.gz
PRJNA187927	SAMN04581586	SRS1363582	SRX1664887	SRR3300960	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3300960/SRR3300960.fastq.gz
PRJNA187927	SAMN04581587	SRS1363581	SRX1664888	SRR3300961	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3300961/SRR3300961.fastq.gz
PRJNA187927	SAMN04581587	SRS1363581	SRX1664888	SRR3300962	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3300962/SRR3300962.fastq.gz
PRJNA187927	SAMN04581587	SRS1363581	SRX1664888	SRR3300963	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3300963/SRR3300963.fastq.gz
PRJNA187927	SAMN04581587	SRS1363581	SRX1664888	SRR3300964	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3300964/SRR3300964.fastq.gz
PRJNA187927	SAMN04581588	SRS1363580	SRX1664889	SRR3300965	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3300965/SRR3300965.fastq.gz
PRJNA187927	SAMN04581588	SRS1363580	SRX1664889	SRR3300966	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3300966/SRR3300966.fastq.gz
PRJNA187927	SAMN04581588	SRS1363580	SRX1664889	SRR3300967	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3300967/SRR3300967.fastq.gz
PRJNA187927	SAMN04581588	SRS1363580	SRX1664889	SRR3300968	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3300968/SRR3300968.fastq.gz
PRJNA187927	SAMN04581589	SRS1363578	SRX1664890	SRR3300969	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3300969/SRR3300969.fastq.gz
PRJNA187927	SAMN04581589	SRS1363578	SRX1664890	SRR3300970	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3300970/SRR3300970.fastq.gz
PRJNA187927	SAMN04581589	SRS1363578	SRX1664890	SRR3300971	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3300971/SRR3300971.fastq.gz
PRJNA187927	SAMN04581589	SRS1363578	SRX1664890	SRR3300972	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3300972/SRR3300972.fastq.gz
PRJNA187927	SAMN04581590	SRS1363579	SRX1664891	SRR3300973	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3300973/SRR3300973.fastq.gz
PRJNA187927	SAMN04581590	SRS1363579	SRX1664891	SRR3300974	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3300974/SRR3300974.fastq.gz
PRJNA187927	SAMN04581590	SRS1363579	SRX1664891	SRR3300975	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3300975/SRR3300975.fastq.gz
PRJNA187927	SAMN04581590	SRS1363579	SRX1664891	SRR3300976	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3300976/SRR3300976.fastq.gz
PRJNA187927	SAMN04581590	SRS1363579	SRX1664891	SRR3300977	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3300977/SRR3300977.fastq.gz
PRJNA187927	SAMN04581591	SRS1363577	SRX1664892	SRR3300978	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3300978/SRR3300978.fastq.gz
PRJNA187927	SAMN04581591	SRS1363577	SRX1664892	SRR3300979	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3300979/SRR3300979.fastq.gz
PRJNA187927	SAMN04581592	SRS1363576	SRX1664893	SRR3300980	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3300980/SRR3300980.fastq.gz
PRJNA187927	SAMN04581592	SRS1363576	SRX1664893	SRR3300981	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3300981/SRR3300981.fastq.gz
PRJNA187927	SAMN04581593	SRS1363575	SRX1664894	SRR3300982	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3300982/SRR3300982.fastq.gz
PRJNA187927	SAMN04581593	SRS1363575	SRX1664894	SRR3300983	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3300983/SRR3300983.fastq.gz
PRJNA187927	SAMN04581594	SRS1363574	SRX1664895	SRR3300984	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3300984/SRR3300984.fastq.gz
PRJNA187927	SAMN04581594	SRS1363574	SRX1664895	SRR3300985	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3300985/SRR3300985.fastq.gz
PRJNA187927	SAMN04581594	SRS1363574	SRX1664895	SRR3300986	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3300986/SRR3300986.fastq.gz
PRJNA187927	SAMN04581595	SRS1363573	SRX1664896	SRR3300987	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3300987/SRR3300987.fastq.gz
PRJNA187927	SAMN04581595	SRS1363573	SRX1664896	SRR3300988	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3300988/SRR3300988.fastq.gz
PRJNA187927	SAMN04581595	SRS1363573	SRX1664896	SRR3300989	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3300989/SRR3300989.fastq.gz
PRJNA187927	SAMN04581595	SRS1363573	SRX1664896	SRR3300990	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3300990/SRR3300990.fastq.gz
PRJNA187927	SAMN04581595	SRS1363573	SRX1664896	SRR3300991	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3300991/SRR3300991.fastq.gz
PRJNA187927	SAMN04581596	SRS1363572	SRX1664897	SRR3300992	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3300992/SRR3300992.fastq.gz
PRJNA187927	SAMN04581596	SRS1363572	SRX1664897	SRR3300993	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3300993/SRR3300993.fastq.gz
PRJNA187927	SAMN04581596	SRS1363572	SRX1664897	SRR3300994	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3300994/SRR3300994.fastq.gz
PRJNA187927	SAMN04581596	SRS1363572	SRX1664897	SRR3300995	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3300995/SRR3300995.fastq.gz
PRJNA187927	SAMN04581596	SRS1363572	SRX1664897	SRR3300996	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3300996/SRR3300996.fastq.gz
PRJNA187927	SAMN04581597	SRS1363571	SRX1664898	SRR3300997	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3300997/SRR3300997.fastq.gz
PRJNA187927	SAMN04581597	SRS1363571	SRX1664898	SRR3300998	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3300998/SRR3300998.fastq.gz
PRJNA187927	SAMN04581597	SRS1363571	SRX1664898	SRR3300999	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3300999/SRR3300999.fastq.gz
PRJNA187927	SAMN04581598	SRS1363570	SRX1664899	SRR3301000	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301000/SRR3301000.fastq.gz
PRJNA187927	SAMN04581598	SRS1363570	SRX1664899	SRR3301001	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301001/SRR3301001.fastq.gz
PRJNA187927	SAMN04581599	SRS1363568	SRX1664900	SRR3301002	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301002/SRR3301002.fastq.gz
PRJNA187927	SAMN04581599	SRS1363568	SRX1664900	SRR3301003	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301003/SRR3301003.fastq.gz
PRJNA187927	SAMN04581600	SRS1363567	SRX1664901	SRR3301004	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301004/SRR3301004.fastq.gz
PRJNA187927	SAMN04581600	SRS1363567	SRX1664901	SRR3301005	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301005/SRR3301005.fastq.gz
PRJNA187927	SAMN04581600	SRS1363567	SRX1664901	SRR3301006	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301006/SRR3301006.fastq.gz
PRJNA187927	SAMN04581601	SRS1363569	SRX1664902	SRR3301007	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301007/SRR3301007.fastq.gz
PRJNA187927	SAMN04581601	SRS1363569	SRX1664902	SRR3301008	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301008/SRR3301008.fastq.gz
PRJNA187927	SAMN04581602	SRS1363566	SRX1664903	SRR3301009	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301009/SRR3301009.fastq.gz
PRJNA187927	SAMN04581602	SRS1363566	SRX1664903	SRR3301010	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301010/SRR3301010.fastq.gz
PRJNA187927	SAMN04581602	SRS1363566	SRX1664903	SRR3301011	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301011/SRR3301011.fastq.gz
PRJNA187927	SAMN04581602	SRS1363566	SRX1664903	SRR3301012	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301012/SRR3301012.fastq.gz
PRJNA187927	SAMN04581603	SRS1363565	SRX1664904	SRR3301013	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301013/SRR3301013.fastq.gz
PRJNA187927	SAMN04581603	SRS1363565	SRX1664904	SRR3301014	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301014/SRR3301014.fastq.gz
PRJNA187927	SAMN04581603	SRS1363565	SRX1664904	SRR3301015	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301015/SRR3301015.fastq.gz
PRJNA187927	SAMN04581604	SRS1363564	SRX1664905	SRR3301016	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301016/SRR3301016.fastq.gz
PRJNA187927	SAMN04581604	SRS1363564	SRX1664905	SRR3301017	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301017/SRR3301017.fastq.gz
PRJNA187927	SAMN04581604	SRS1363564	SRX1664905	SRR3301018	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301018/SRR3301018.fastq.gz
PRJNA187927	SAMN04581604	SRS1363564	SRX1664905	SRR3301019	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301019/SRR3301019.fastq.gz
PRJNA187927	SAMN04581605	SRS1363563	SRX1664906	SRR3301020	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301020/SRR3301020.fastq.gz
PRJNA187927	SAMN04581605	SRS1363563	SRX1664906	SRR3301021	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301021/SRR3301021.fastq.gz
PRJNA187927	SAMN04581605	SRS1363563	SRX1664906	SRR3301022	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301022/SRR3301022.fastq.gz
PRJNA187927	SAMN04581605	SRS1363563	SRX1664906	SRR3301023	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301023/SRR3301023.fastq.gz
PRJNA187927	SAMN04581606	SRS1363561	SRX1664907	SRR3301024	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301024/SRR3301024.fastq.gz
PRJNA187927	SAMN04581606	SRS1363561	SRX1664907	SRR3301025	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301025/SRR3301025.fastq.gz
PRJNA187927	SAMN04581607	SRS1363562	SRX1664908	SRR3301026	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301026/SRR3301026.fastq.gz
PRJNA187927	SAMN04581607	SRS1363562	SRX1664908	SRR3301027	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301027/SRR3301027.fastq.gz
PRJNA187927	SAMN04581607	SRS1363562	SRX1664908	SRR3301028	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301028/SRR3301028.fastq.gz
PRJNA187927	SAMN04581607	SRS1363562	SRX1664908	SRR3301029	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301029/SRR3301029.fastq.gz
PRJNA187927	SAMN04581607	SRS1363562	SRX1664908	SRR3301030	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301030/SRR3301030.fastq.gz
PRJNA187927	SAMN04581607	SRS1363562	SRX1664908	SRR3301031	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301031/SRR3301031.fastq.gz
PRJNA187927	SAMN04581548	SRS1363560	SRX1664909	SRR3301032	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301032/SRR3301032.fastq.gz
PRJNA187927	SAMN04581548	SRS1363560	SRX1664909	SRR3301033	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301033/SRR3301033.fastq.gz
PRJNA187927	SAMN04581549	SRS1363559	SRX1664910	SRR3301034	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301034/SRR3301034.fastq.gz
PRJNA187927	SAMN04581549	SRS1363559	SRX1664910	SRR3301035	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301035/SRR3301035.fastq.gz
PRJNA187927	SAMN04581549	SRS1363559	SRX1664910	SRR3301036	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301036/SRR3301036.fastq.gz
PRJNA187927	SAMN04581549	SRS1363559	SRX1664910	SRR3301037	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301037/SRR3301037.fastq.gz
PRJNA187927	SAMN04581550	SRS1363556	SRX1664911	SRR3301038	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301038/SRR3301038.fastq.gz
PRJNA187927	SAMN04581550	SRS1363556	SRX1664911	SRR3301039	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301039/SRR3301039.fastq.gz
PRJNA187927	SAMN04581550	SRS1363556	SRX1664911	SRR3301040	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301040/SRR3301040.fastq.gz
PRJNA187927	SAMN04581551	SRS1363558	SRX1664912	SRR3301041	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301041/SRR3301041.fastq.gz
PRJNA187927	SAMN04581551	SRS1363558	SRX1664912	SRR3301042	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301042/SRR3301042.fastq.gz
PRJNA187927	SAMN04581552	SRS1363557	SRX1664913	SRR3301043	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301043/SRR3301043.fastq.gz
PRJNA187927	SAMN04581552	SRS1363557	SRX1664913	SRR3301044	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301044/SRR3301044.fastq.gz
PRJNA187927	SAMN04581553	SRS1363555	SRX1664914	SRR3301045	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301045/SRR3301045.fastq.gz
PRJNA187927	SAMN04581553	SRS1363555	SRX1664914	SRR3301046	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301046/SRR3301046.fastq.gz
PRJNA187927	SAMN04581553	SRS1363555	SRX1664914	SRR3301047	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301047/SRR3301047.fastq.gz
PRJNA187927	SAMN04581553	SRS1363555	SRX1664914	SRR3301048	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301048/SRR3301048.fastq.gz
PRJNA187927	SAMN04581554	SRS1363554	SRX1664915	SRR3301049	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301049/SRR3301049.fastq.gz
PRJNA187927	SAMN04581554	SRS1363554	SRX1664915	SRR3301050	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301050/SRR3301050.fastq.gz
PRJNA187927	SAMN04581555	SRS1363552	SRX1664916	SRR3301051	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301051/SRR3301051.fastq.gz
